date,avg_temp,max_temp,min_temp,mean_wind_speed,max_sus_wind_speed,crime_count
2012-10-08,49.2666666666667,57.7333333333333,40.3333333333333,10.7333333333333,20.9333333333333,900
2012-10-09,54.1,64.55,46.4,10.95,17,891
2012-10-10,46.8,62.15,39.5,8.7,16,961
2012-10-11,50.35,64.05,41.95,7.55,14.45,866
2012-10-12,49.45,62.4,46.15,10.05,15.95,964
2012-10-13,52.5,63.3,45.95,8.75,12.5,875
2012-10-14,65.25,69.6,57.3,11.35,22.05,860
2012-10-15,49.9,52.15,47.2,7.9,16,939
2012-10-16,52.95,67,44.15,7.8,16.4,874
2012-10-17,63.45,67.4,58.55,12.55,19.05,956
2012-10-18,52.55,59.4,45.6,10.3,22.05,895
2012-10-19,46.6,51.1,44.8,6.05,11.55,942
2012-10-20,47.9,57,41.25,5.8,9.4,961
2012-10-21,52.1,64.05,43.25,4.3,8.9,926
2012-10-22,59.15,64.95,55.15,4.95,8.95,839
2012-10-23,61.4,66.6,55.65,5.2,12.05,892
2012-10-24,66.85,77.45,60.7,7.05,16.05,1018
2012-10-25,70.45,75.75,66.2,13.75,20.5,851
2012-10-26,44.8,61.7,39,8.9,13,961
2012-10-27,43.9,46,39.2,10.8,14,861
2012-10-28,45.3,46.8,43,14.6,19,827
2012-10-29,46.8,48.4,45.5,16.7,21,832
2012-10-30,43.1,46,40.5,19.5,26,872
2012-10-31,40.6,44.45,35.65,11.95,20.5,951
2012-11-01,44.35,52.25,37.6,6.95,10.5,1071
2012-11-02,42.75,48.45,37,8.9,13.5,931
2012-11-03,42.05,43,40.75,8.05,13,801
2012-11-04,42,44.55,39.45,7.8,12.55,731
2012-11-05,40.85,42.6,38.95,6.6,11.55,889
2012-11-06,38.2,41.6,33.8,5.1,8.45,786
2012-11-07,41,44.6,38.75,4.15,7.45,875
2012-11-08,43.9,45.05,42.8,3.75,8.45,853
2012-11-09,43.9,55.7,37.5,4.9,8.45,1001
2012-11-10,56.5,67.75,50.55,6.8,15.45,977
2012-11-11,63.45,68.45,57.65,16.55,22.45,884
2012-11-12,39.35,60.2,30.1,10.5,17.95,795
2012-11-13,32.7,39.2,26.7,6.55,13.5,825
2012-11-14,36.8,44.15,32.6,5,8.9,847
2012-11-15,38.4,47.5,32.55,3.75,6,946
2012-11-16,42,48.65,36.05,3.1,6,941
2012-11-17,43.35,49.75,37.1,3.7,7.5,874
2012-11-18,45.35,53.25,39.55,3.5,6.5,848
2012-11-19,48.7,57.2,42.8,4.65,8.95,866
2012-11-20,50.65,54.3,47.15,5.05,8.45,925
2012-11-21,46.75,55.6,39.45,3.35,7.95,892
2012-11-22,53.35,61.9,47.2,10.25,17.95,660
2012-11-23,40.7,58.1,30.2,12.95,17.95,787
2012-11-24,28.6,31.75,25.5,7.15,13.5,838
2012-11-25,33.95,42.95,29.75,7.25,10,813
2012-11-26,34.65,40.15,29.4,6.2,11.55,798
2012-11-27,28.85,34.35,22.2,5.85,7.95,807
2012-11-28,34.5,43.4,30.5,5.6,8.45,858
2012-11-29,40.3,50.55,34.35,6.1,11.55,916
2012-11-30,44.1,48.55,41.1,5.1,10,990
2012-12-01,44.95,57.15,39,5.05,11.55,1055
2012-12-02,57,60,51,7.45,15.95,842
2012-12-03,54.9,69.6,44.45,6.95,17.95,933
2012-12-04,57.55,67.9,51.15,10.05,19.9,916
2012-12-05,39.6,53.9,33.35,9.45,14.5,860
2012-12-06,37.05,44.25,32.65,8.05,12.05,875
2012-12-07,43.5,45.25,42,5.2,8.9,896
2012-12-08,41.1,42.95,39.2,10.7,15.9,777
2012-12-09,38.8,40.7,36.25,10.35,14.95,761
2012-12-10,35.5,41.8,30.55,8.65,13.5,851
2012-12-11,30.8,34.4,26.15,7.8,15,826
2012-12-12,34.45,44.25,28.6,7.5,12.5,914
2012-12-13,39.25,47.15,34,11.1,17,808
2012-12-14,39.5,45.75,33.25,5.15,12.05,954
2012-12-15,43.85,47.75,41.45,9.4,15.95,858
2012-12-16,46.85,50.3,40.55,7.8,13.05,788
2012-12-17,38.8,40.1,37.65,4.1,8.45,828
2012-12-18,35.45,39.55,32.4,6.3,13.5,849
2012-12-19,37.35,41.7,34.2,5.35,12.55,875
2012-12-20,43.2,49.65,39.85,12.15,16.05,828
2012-12-21,29.7666666666667,36.2666666666667,25.1666666666667,20.1,30.2666666666667,777
2012-12-22,24.3,32.6666666666667,19,9.46666666666667,18.3333333333333,732
2012-12-23,29.8333333333333,35.1666666666667,25.5333333333333,8.56666666666667,16.0666666666667,763
2012-12-24,33.5,35.4333333333333,31.5666666666667,11.8666666666667,17.6666666666667,709
2012-12-25,30.8333333333333,33.5333333333333,28.2333333333333,12.4666666666667,21.2666666666667,522
2012-12-26,32.5333333333333,33.5333333333333,31.8333333333333,26.5,35.9666666666667,621
2012-12-27,30.7666666666667,32.9,28.9,14.8,29,684
2012-12-28,31.3,33.3,29.95,5.35,10,855
2012-12-29,30.1,31.75,27.6,6.9,14,806
2012-12-30,23.75,33.45,16.25,8.4,13,706
2012-12-31,32.75,35.9,30.15,9.8,16.05,738
2013-01-01,22.5,28.4,17.15,7.65,15,1378
2013-01-02,18.85,28.6,13.6,7.8,11.55,749
2013-01-03,25.45,29.75,20.95,8.05,12.5,773
2013-01-04,29.55,36.4,23.85,10,13.5,866
2013-01-05,30.45,37,24.3,7.85,12.55,789
2013-01-06,32.25,36.3,26.45,10.1,15.45,698
2013-01-07,27.75,37.75,21.45,8.8,16.5,817
2013-01-08,33.35,40.35,29.5,8.25,14,755
2013-01-09,41.35,50.15,36.65,11.05,17.5,883
2013-01-10,35.5,42.9,29.05,4.25,10.5,847
2013-01-11,45.3,54.4,36.95,8.2,12,905
2013-01-12,47,50.1,40.9,10.35,16,763
2013-01-13,30,37.8,22.6,7,15.9,708
2013-01-14,20.85,24.45,17,4.55,7.5,744
2013-01-15,23.2,29.55,20.35,4.4,7.45,841
2013-01-16,30,35.85,24.25,8.8,15.45,831
2013-01-17,31.25,35.7,26.8,7.85,13.5,848
2013-01-18,28.3,40.3,22.4,9.15,24.5,926
2013-01-19,40.7,47.8,37.5,11.75,17.95,884
2013-01-20,25.4,46.4,14.35,11.25,22.9,688
2013-01-21,13.2,18.95,8.5,10.15,17,665
2013-01-22,5.55,11.4,0.75,9.6,14,692
2013-01-23,13.4,19.85,10.5,7.55,10.95,796
2013-01-24,15.15,19.95,9.05,8.65,17.5,862
2013-01-25,20.7,26.6,17.95,9,13.95,824
2013-01-26,22.4,28.05,15.05,6.55,12,797
2013-01-27,26.85,30.8,24.65,8.8,15.45,704
2013-01-28,41.45,49.4,31.9,9.05,15.45,907
2013-01-29,51,60.8,35.8,9.75,17.95,906
2013-01-30,41.65,59.35,31.1,8.05,17.95,856
2013-01-31,20,30.2,13.45,12.05,17.5,753
2013-02-01,7.3,13.3,2.05,11.8,18.5,887
2013-02-02,18.1,24.3,12.95,7.45,14,738
2013-02-03,15.35,23,10.95,6.8,13.5,591
2013-02-04,23.55,27.35,20.75,6.1,11.95,728
2013-02-05,23,29.85,17.8,6.7,13,789
2013-02-06,29.9,36.5,23.2,5.9,11.1,825
2013-02-07,33.4,36.3,32,6.3,12,752
2013-02-08,30,33.8,27.15,10.95,18.55,816
2013-02-09,29.8,35.5,27.5,5.8,13.5,800
2013-02-10,36.7,45.65,33.55,10.05,19,762
2013-02-11,39.6,49.8,32.4,15.35,21.5,759
2013-02-12,28.5,31.9,25.4,8.85,14.45,783
2013-02-13,31.65,44.6,25.45,6,11.1,860
2013-02-14,38.4,41.45,36.85,8.3,12.45,749
2013-02-15,28.95,32.9,24.95,7.85,13.05,932
2013-02-16,20.45,28.75,14.35,8.3,12.05,691
2013-02-17,18.85,29.65,13.8,6.25,10.45,692
2013-02-18,36.35,51.55,27.35,12.75,21.5,756
2013-02-19,25.65,48.55,14.75,14.1,22.55,749
2013-02-20,15.4,25.45,10.05,9.55,14.5,768
2013-02-21,25.2,29.65,21.5,8.9,14,768
2013-02-22,27.8,34.5,24.1,12.05,20.95,763
2013-02-23,27.45,31.2,24.65,8.65,13,697
2013-02-24,27.5,37.85,20.3,6.15,8.95,676
2013-02-25,31,35.15,26,2.9,9.4,756
2013-02-26,33.05,34,31.7,14.15,20,674
2013-02-27,33.1,34.5,32,8.5,16.4,825
2013-02-28,33.4,34.05,31.7,13.55,20.5,808
2013-03-01,29.35,31.55,27.85,12.65,19.05,1000
2013-03-02,28.4,30.1,26.05,12.3,16.9,766
2013-03-03,25.85,30.4,21.15,7.75,13,717
2013-03-04,27.35,31,24.3,6.35,12.5,814
2013-03-05,31.35,33,28.75,10.45,18.1,695
2013-03-06,31.45,33.7,28.95,12.7,19.5,724
2013-03-07,32.4,33.4333333333333,31.4666666666667,7.9,11.0333333333333,831
2013-03-08,31.7666666666667,35.3,29.2,5.26666666666667,9.33333333333333,880
2013-03-09,35,40.9,31.65,7.1,13.5,838
2013-03-10,44,51,37.85,7.35,12.05,693
2013-03-11,44.5,54.15,35.95,8.85,16.5,824
2013-03-12,33.15,36.2,29.95,9.55,14,841
2013-03-13,28.8,34.05,23.9,11.2,16.55,823
2013-03-14,30.3,36.05,25.15,5.95,9.9,841
2013-03-15,34.55,39.9,32.15,6,11.55,878
2013-03-16,31.9,33.2666666666667,29.9666666666667,16.9333333333333,26.7,827
2013-03-17,31,33.7,28.65,10.1,15.95,771
2013-03-18,31.75,35.15,30,10.45,17,793
2013-03-19,25.4,35.4,18.3,14.35,19.05,770
2013-03-20,23.15,32.1,16.25,10.7,16.9,789
2013-03-21,22.05,30.4,16.35,8.6,12.5,759
2013-03-22,28.35,32.85,23.9,5.6,9.4,863
2013-03-23,31.85,35.35,29.65,6.05,11.45,782
2013-03-24,32.9,34.9,31.5,13.35,22.9,789
2013-03-25,33.8,35.7,31.7,18.1,24,758
2013-03-26,34.75,37.5,33.25,8.7,17.5,774
2013-03-27,36.2,40,34.25,4.45,7.95,775
2013-03-28,37.35,43.1,32.55,4.65,8.95,833
2013-03-29,38.05,42.95,32.95,2.5,7,873
2013-03-30,41.55,56.95,31.75,4.85,13,868
2013-03-31,50.55,56.75,44.7,9,14.95,767
2013-04-01,36.45,48.1,32,10.1,13.95,950
2013-04-02,33.95,40,28.4,7.95,11.55,839
2013-04-03,34.6,37.05,31.75,6.05,9.9,826
2013-04-04,40.5,57.65,31.8,5.15,10,933
2013-04-05,43.05,56.55,36.65,10.7,18.95,900
2013-04-06,46.6,68.9,35.1,12.8,22.45,807
2013-04-07,51.5,66.4,40,11.2,21.45,796
2013-04-08,49,64.05,39.2,9.1,17.95,896
2013-04-09,42.35,44.75,39.75,11.25,17.45,825
2013-04-10,39.7,40.8,38.7,13.15,21.45,852
2013-04-11,41.4,50.4,38.4,10.85,21.5,812
2013-04-12,41.85,49.7,37.7,7.45,13.5,921
2013-04-13,39.35,44.5,34.7,9.3,15.05,842
2013-04-14,43.95,60.15,38.85,7.05,14.5,827
2013-04-15,59.4,65.55,53.5,11.75,19.05,843
2013-04-16,45.15,55.7,40.5,6.1,9.9,861
2013-04-17,42,44.05,40,10.6,20.5,719
2013-04-18,52.85,62.05,44.6,8,19.55,797
2013-04-19,42.15,63.45,37.45,12.5,18.55,847
2013-04-20,36.25,41.95,32.15,8.55,14.95,804
2013-04-21,40.25,50.35,35.15,8.9,13,773
2013-04-22,48.85,59.7,42.3,8.55,14.95,915
2013-04-23,53.3,60.7,41.1,6.15,14,764
2013-04-24,39.3,49.55,36.6,10.95,17.95,907
2013-04-25,45.55,50.6,41.7,8.1,12.5,875
2013-04-26,51.3,64.95,42.2,8.6,16.4,962
2013-04-27,54.2,64.15,46.9,5.65,11.55,869
2013-04-28,49,53.05,47.1,4.1,10,794
2013-04-29,56.35,71.65,45.9,5.85,12.5,904
2013-04-30,69.05,83.4,60.7,12.85,17.95,860
2013-05-01,70.85,81.7,63.15,7.7,15.45,1164
2013-05-02,50.65,71.15,42.5,11.75,19.05,827
2013-05-03,41.85,45.25,39.65,13.8,20.95,903
2013-05-04,51.1,59.9,43,6.8,13,913
2013-05-05,51.35,56.2,47.95,8.1,14.95,827
2013-05-06,51.75,55.5,49.35,8.15,13.5,877
2013-05-07,53.85,60.05,50.2,6.15,10.95,907
2013-05-08,53.05,58.9,49,2.75,7,965
2013-05-09,59.3,72.4,54.05,3.25,13.5,837
2013-05-10,47.25,60.9,41.7,9.75,20,915
2013-05-11,48.2,58.65,42.35,8.45,17.5,833
2013-05-12,45.1,50.65,41.35,7.7,13.5,832
2013-05-13,45.8,49.8,42,6.2,12,894
2013-05-14,61.3,84.2,49.45,8.1,15,906
2013-05-15,71.4,81.05,59.55,6.75,10.95,1037
2013-05-16,62.75,72.05,55.15,2.85,7,971
2013-05-17,55.9,61.25,52.85,5.2,12.5,987
2013-05-18,59.4,66.2,53.85,3.55,7,946
2013-05-19,63.15,71.5,57.9,2.65,8.55,850
2013-05-20,76.8,88.15,64.6,9.7,20.5,960
2013-05-21,72.95,86.45,64.55,10.25,14.95,931
2013-05-22,68.45,78.6,60.6,5.5,11.1,910
2013-05-23,50.55,70.95,43.7,15.6,27,840
2013-05-24,46.3,48.05,44.9,10.55,15.55,935
2013-05-25,47,50.6,45.05,4.55,7.95,837
2013-05-26,51.65,59.45,47.2,4.45,8.45,777
2013-05-27,55.5,59.15,53.25,5.95,11.55,770
2013-05-28,64.45,76,54.2,7.2,14.95,848
2013-05-29,67.05,73.6,63.85,6.1,13,903
2013-05-30,76.45,81.85,71.15,11.7,20.95,946
2013-05-31,71.4,77.4,64.15,10.25,17,933
2013-06-01,70.7,74.4,66.2,10.2,18.55,1073
2013-06-02,57.3,69.25,48.4,7.35,14,832
2013-06-03,52.5,58.3,46.5,4.35,9.4,914
2013-06-04,57,61.05,52.6,3.7,7.95,858
2013-06-05,58.55,64.25,53.6,5.7,9.4,902
2013-06-06,56.85,59.35,54.6,7.65,13,960
2013-06-07,54.75,58.7,52.6,9.85,13.5,878
2013-06-08,58.65,62.6,53.7,4.7,10.95,923
2013-06-09,63.55,73.5,56.1,3.9,10,831
2013-06-10,65.1,73.85,59.75,4.3,8.95,888
2013-06-11,65.25,76.6,57.2,3.85,7,854
2013-06-12,68.05,80.5,63.6,4.4,12,830
2013-06-13,62.3,71.75,58.65,10.95,20.5,915
2013-06-14,58,61,55.4,8.75,12.5,1008
2013-06-15,64,72.7,58.35,3.65,10,896
2013-06-16,74.4,81.7,67.1,7.05,12.4,955
2013-06-17,78.7,86.2,70.25,4.9,10,1022
2013-06-18,60,79.15,55.25,11.75,15.95,930
2013-06-19,61.25,65.7,57.55,6.8,13.5,899
2013-06-20,66.6,75.3,61.15,3.6,8.45,969
2013-06-21,74.25,84,68.55,7.25,15.45,904
2013-06-22,72.8,79.35,67.3,5.25,12,922
2013-06-23,76.15,86,69.25,7.45,13,888
2013-06-24,75.85,83.45,70.35,7.05,10.95,825
2013-06-25,73.4,85.2,67.25,6.2,13,913
2013-06-26,72.1,80.25,64.65,6.9,16.4,951
2013-06-27,71.45,88.75,63.5,3.25,8.45,875
2013-06-28,74.35,81.6,68.9,6.4,13.5,910
2013-06-29,64.95,69.7,62.4,7.65,14.95,903
2013-06-30,64.05,66.5,62.2,11.55,16.55,934
2013-07-01,64.55,66.3,62.6,11.25,17.5,1072
2013-07-02,63.25,65.2,60.35,10.55,14,879
2013-07-03,61.9,65.4,60.35,6.7,12.05,878
2013-07-04,68.95,79.75,62.25,4.7,11.55,946
2013-07-05,72,78.05,66,5.45,9.9,989
2013-07-06,74,78.2,69.9,4.35,8,886
2013-07-07,77.35,86.05,70.65,5.85,10,903
2013-07-08,78.65,85.65,69.65,8.05,15.95,883
2013-07-09,77.95,84.45,70.25,4.75,12.05,884
2013-07-10,77.9,83.65,70.85,6.45,11.45,871
2013-07-11,69.9,73.05,66,4.75,8.45,884
2013-07-12,68.75,72.95,63.15,5.05,9.4,947
2013-07-13,71.5,75.1,67.55,4.3,8.45,946
2013-07-14,73.95,79.25,71.15,6.4,11.1,946
2013-07-15,76.2,80.6,73.2,3.8,6.5,1018
2013-07-16,81.4,89.15,76.65,4.45,9.4,907
2013-07-17,83.95,89.1,78.65,4.5,8.45,932
2013-07-18,86.75,93.75,79.95,4.9,11.95,920
2013-07-19,86.95,94.85,79.7,8.1,13.5,903
2013-07-20,79.05,92.4,75.05,6.75,12.45,918
2013-07-21,76.05,82.05,71.65,6.25,11.45,929
2013-07-22,75.75,81.85,70.9,6.95,13.5,1001
2013-07-23,75.3,84.5,68.5,8.65,16.4,925
2013-07-24,65.6,68.45,62.15,12.35,18.45,963
2013-07-25,67.3,73.65,61.9,4.75,9.9,918
2013-07-26,70.6,74.2,67.65,6.8,12.05,991
2013-07-27,65,69.55,61.35,6.4,10.95,895
2013-07-28,60.75,68.75,55.3,6.3,9.55,858
2013-07-29,64.75,68.55,59.45,5.45,9.4,891
2013-07-30,67.35,72.25,62.4,5.25,8.45,891
2013-07-31,68.5,71,66.4,4.6,8.45,843
2013-08-01,68.9,77.2,63.65,5.05,8.95,1021
2013-08-02,70.45,82.4,64.75,4.85,10,968
2013-08-03,71.1,72.85,68.45,7.2,12.5,972
2013-08-04,67.75,70.65,63.85,5.6,12.05,922
2013-08-05,68.05,73.65,63.15,6.4,11.55,853
2013-08-06,72.5,82.5,67.85,6.2,8,905
2013-08-07,77.55,86.6,73.25,6.55,10.5,940
2013-08-08,70.2,74.2,68.1,9.45,13.5,911
2013-08-09,70.75,78.35,64.95,4.8,8.45,987
2013-08-10,73.25,79.35,68.8,5.1,8.9,1018
2013-08-11,70.95,74.2,66.25,4,8.45,896
2013-08-12,75.4,83.15,70.25,4.85,10.5,982
2013-08-13,67.05,71.7,64.05,9.9,15.45,900
2013-08-14,64.2,66.55,62.9,7.7,11.1,881
2013-08-15,65.55,73.4,59,4.65,7,924
2013-08-16,69.1,74.55,63.5,3.65,7,924
2013-08-17,70.6,74.25,65.2,4.75,9.4,944
2013-08-18,70.9,74.65,67.1,4.75,8,882
2013-08-19,72.4,78.6,66.3,4.25,9.4,938
2013-08-20,77.55,85.55,70.2,4.35,10.5,961
2013-08-21,80,88.35,71.15,6.15,11.1,864
2013-08-22,75.1,86,70.25,6.7,11.55,905
2013-08-23,71.55,75.2,68.55,6.45,9.4,904
2013-08-24,72.45,79.05,66.3,6.4,12,941
2013-08-25,77.5,87.35,69.5,6.75,11.1,949
2013-08-26,80.6,89.45,72.5,6.5,10.45,940
2013-08-27,84.2,92.6,78.15,6.55,12.5,885
2013-08-28,77.75,89.5,70.85,7.75,12,902
2013-08-29,70.55,75.75,68.3,3.45,7.5,872
2013-08-30,79.3,94.1,71.15,4.2,8.45,933
2013-08-31,71.4,73.7,69.65,5.15,12.55,816
2013-09-01,72.8,78.2,69.05,3.75,7.5,1108
2013-09-02,72.5,80.2,68,7.6,12,928
2013-09-03,66.8,69.9,62.15,6.7,12.05,873
2013-09-04,70.15,81.95,61.4,3.95,7.95,839
2013-09-05,70.65,77,67.9,7.4,13.5,926
2013-09-06,70.2,81.15,62.7,6.85,10.45,897
2013-09-07,75.5,84.85,69,5.7,10.5,921
2013-09-08,73.1,79,69.8,8,11.55,865
2013-09-09,77.2,92.9,68.9,7.3,11.55,868
2013-09-10,86.7,94.1,78.7,7.35,12.45,916
2013-09-11,81.55,91.7,75.85,6.5,11.1,872
2013-09-12,74.25,80.7,68.8,6.3,20.05,857
2013-09-13,62.45,68.1,55.5,13.05,17.95,885
2013-09-14,61.05,70.15,54.15,6.7,13.05,828
2013-09-15,61.5,68.45,57.8,4.5,8,835
2013-09-16,60.05,62.25,58,11.15,18.05,776
2013-09-17,60.35,66.2,53.75,8.75,13.5,836
2013-09-18,68.45,80.15,61.75,7.25,12.55,853
2013-09-19,69.75,78.45,63.55,8,17.1,850
2013-09-20,72.6,76.9,68.45,7.4,11.55,946
2013-09-21,61.4,68.65,56.75,7.65,12,904
2013-09-22,58.35,62.15,54.8,5.8,10,756
2013-09-23,58.15,63.8,53.8,7.15,10.45,848
2013-09-24,60.8,65.95,52.65,8.65,13.05,921
2013-09-25,63.3,65.6,60.1,8.1,11.95,886
2013-09-26,64.35,67.85,60.35,6.3,9.4,855
2013-09-27,65.8,71.45,59.8,4.75,9.4,965
2013-09-28,69.7,82.6,58.45,8.55,14.95,923
2013-09-29,65.2,79.15,57.65,7.95,17,757
2013-09-30,61.05,68.9,55.25,3.5,7.5,833
2013-10-01,67.5,77.7,61.95,8.1,14,1091
2013-10-02,69.7,76,66.9,5.1,7,868
2013-10-03,70.3,77,66.8,5.9,8.9,859
2013-10-04,68.85,74.4,67,4.75,9.9,874
2013-10-05,70.65,78.45,65.6,4.95,8,852
2013-10-06,60.75,69.65,53.35,6.6,10.95,742
2013-10-07,52.75,66,46.15,6.75,10,775
2013-10-08,58.65,68.7,50.35,4.5,7,801
2013-10-09,60.55,66,53.45,5.4,9.4,881
2013-10-10,59.65,64.55,53.35,2.45,6.5,855
2013-10-11,62.15,68.35,56.6,4.5,10.95,870
2013-10-12,65.9,73.5,60,7,14.45,820
2013-10-13,57.75,66.35,50.8,5.5,10.5,779
2013-10-14,56.65,58.8,54.65,7.6,13,783
2013-10-15,58.4,64.1,53.6,8.8,13.05,782
2013-10-16,53.3,63.6,47.75,6.95,10.95,800
2013-10-17,50.55,53.05,48.95,5.6,10,778
2013-10-18,47.1,50.7,43.95,5.1,9.4,837
2013-10-19,48.35,53.6,44.35,5.3,9.9,778
2013-10-20,50.1,63.75,42,5.5,10.95,808
2013-10-21,51.85,64.85,43.8,7.25,18.55,779
2013-10-22,38,42.25,33,5.05,8.45,750
2013-10-23,39.7,44.25,35.3,6.1,11,751
2013-10-24,39.8,42.6,36.95,6.45,12.05,766
2013-10-25,40.35,50,32.2,6.25,10,843
2013-10-26,47.65,52.8,43.15,9.65,14.45,745
2013-10-27,45.1,53.85,35.6,5.75,10.5,749
2013-10-28,47.6,51.9,41.45,7.1,14.1,840
2013-10-29,47.4,52.7,43.6,8.8,14.5,851
2013-10-30,51.9,56.3,47.15,3.8,7,831
2013-10-31,60.85,64.1,55.15,7,11.95,920
2013-11-01,48.25,58.9,44.95,9.05,13.5,1009
2013-11-02,44.6,46.95,40.8,5.05,7.45,776
2013-11-03,44.2,50,38.2,4,9.55,798
2013-11-04,48.3,55.8,43.75,12.9,17.95,830
2013-11-05,53.15,54.85,51.45,7.45,10.5,827
2013-11-06,52.7,56.5,43.15,12.15,16.55,784
2013-11-07,39.5,44.45,33.5,6.55,13.5,772
2013-11-08,38.25,47.4,32.15,5.75,10.5,864
2013-11-09,50.1,57.85,45.6,11.8,16.5,773
2013-11-10,44.3,53.7,36.4,7.25,12,752
2013-11-11,42.65,47.55,31.1,7.95,19.05,685
2013-11-12,29.7,33.45,26.7,10,16.5,688
2013-11-13,28.9,38.6,21.7,8.9,15.45,826
2013-11-14,38.15,49.4,32.45,12.3,17.1,765
2013-11-15,44.05,48.4,40.2,9.5,13.05,933
2013-11-16,47.1,53.15,43.8,10.3,15.9,763
2013-11-17,,,,,,741
2013-11-18,40.65,42.15,39.05,11.85,17.95,857
2013-11-19,34.65,39.55,29.3,5.4,10.5,850
2013-11-20,38.35,43.05,33.7,9.6,16.5,869
2013-11-21,45.15,50.65,39.95,6.05,10.95,863
2013-11-22,40.2,47.2,35.3,10.15,18.55,852
2013-11-23,27.1,35.15,21.4,9.15,16.55,671
2013-11-24,19.15,26.45,14.6,7.6,14,640
2013-11-25,26.25,31.3,22.65,10.05,14.5,680
2013-11-26,31.8,35.55,29.95,6.15,9.4,830
2013-11-27,22.45,31.15,15.45,9.7,14.55,733
2013-11-28,27.25,34,24.25,7.4,12.05,566
2013-11-29,28.3,34.1,23.55,5.3,9.05,807
2013-11-30,37.35,49.85,31.8,9.25,13.5,746
2013-12-01,38.55,44.8,34.3,6.05,10.5,873
2013-12-02,36.7,38.95,34.45,4.3,7.5,790
2013-12-03,39.8,50.2,36.3,7.05,12.05,856
2013-12-04,47.9,55.4,43.65,6.1,10.95,866
2013-12-05,36.65,56.75,26.05,10.55,17.6,763
2013-12-06,21.7,25.75,19.4,6.85,11.1,725
2013-12-07,15.3,19.25,10.35,6.7,10.95,649
2013-12-08,21.15,25.15,17.6,7.9,15.55,609
2013-12-09,22.65,25.95,16.1,9.9,14.5,628
2013-12-10,11.4,22.55,2.55,10.25,17,635
2013-12-11,17.15,20.65,13.25,7.5,12.5,651
2013-12-12,8.5,20.3,-1.05,8.95,14.5,661
2013-12-13,21.7,29.9,17.7,4.6,9.05,798
2013-12-14,29,30.45,27.85,10.55,14.45,653
2013-12-15,19.95,29.2,13.45,8.9,12,630
2013-12-16,15.55,21.75,12.1,4.55,10.5,707
2013-12-17,22.75,33.35,16.85,8,13,756
2013-12-18,25.5,32.35,17.95,8.9,15.45,762
2013-12-19,35.75,41.45,32,7.35,13.5,798
2013-12-20,34.8,36.4,33.9,5.15,11.55,859
2013-12-21,33.3,35.15,31.45,5.65,10.95,784
2013-12-22,33.05,34,31.3,10.1,16.5,752
2013-12-23,22.1,30.55,9.3,8.85,14,677
2013-12-24,5.65,17.4,-0.15,9.6,15.5,542
2013-12-25,21,26.9,15.45,9.35,14.5,425
2013-12-26,24.1,32.6,16.15,7.65,11.45,604
2013-12-27,35.25,42.85,29.65,6.9,13,735
2013-12-28,41.6,50.15,35.8,9.35,15.55,740
2013-12-29,35.5,46.7,24.2,10.35,19.05,718
2013-12-30,12.75,23.3,5.55,6.85,11.55,639
2013-12-31,10.2,13.8,5,6.65,11.45,561
2014-01-01,19.5,23.25,13,11.65,17.5,1165
2014-01-02,19.75,21.35,16.55,16.6,20,482
2014-01-03,9.2,16.6,1.5,8.05,16.5,561
2014-01-04,24.25,32.4,16.95,13.85,21.55,577
2014-01-05,25.2,30.3,14.2,14.65,27,404
2014-01-06,-5.95,11.65,-13.9,12.55,19.55,366
2014-01-07,-6.2,3.45,-11.4,9.75,13.95,467
2014-01-08,8.35,15.6,3.35,3.7,6,598
2014-01-09,13.75,23.1,7.15,4.75,11.45,612
2014-01-10,30.65,38.3,23.55,7.5,12,635
2014-01-11,37.85,41.9,34.45,9.45,14.5,653
2014-01-12,33.1,41,29,10.8,16.5,687
2014-01-13,43.3,46.95,40.35,10.8,17.45,759
2014-01-14,31.55,37.55,27.5,9.35,17.1,686
2014-01-15,21.1,28.05,17.15,10.15,21.6,744
2014-01-16,24.8,34.25,17.6,12.1,20.05,688
2014-01-17,18.8,32.55,14,8.8,14,746
2014-01-18,15.6,20.45,11.55,8.85,13,663
2014-01-19,21.75,33.15,13,9.6,17.6,647
2014-01-20,33.2,39.3,27.7,7.55,15.05,695
2014-01-21,15.3,26.4,6,15.1,23.5,589
2014-01-22,7.45,14.8,2.75,7.4,12,624
2014-01-23,5.1,13.1,-0.85,11.45,16.05,623
2014-01-24,5.9,21.75,-4.1,12.35,22,687
2014-01-25,23.2,31.8,13.65,12.8,19.5,677
2014-01-26,15.45,32,7.25,9.85,15.9,593
2014-01-27,6.3,31.35,-3,12.75,20.5,546
2014-01-28,-4,4.1,-9.75,9.05,13.5,595
2014-01-29,8.5,22,2.05,7.45,14,728
2014-01-30,23.95,31.8,20.15,15.15,20.5,751
2014-01-31,25.85,33.35,20.4,5.5,11.45,744
2014-02-01,26.45,29.8,22.95,5.65,10.95,787
2014-02-02,21.7,26.8,16.15,6.25,13,579
2014-02-03,15.7,24.2,8.35,3.65,7.5,677
2014-02-04,18.1,24.05,13.65,4.75,10,645
2014-02-05,22.95,24.35,19.85,16.1,20.5,559
2014-02-06,9.1,19.85,1.05,7.25,11.95,610
2014-02-07,4.35,12.65,0.15,8.6,13,693
2014-02-08,10.5,15.2,7.35,5.25,8.45,602
2014-02-09,16.15,20.55,12.8,5.9,9.4,648
